number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000371,Resolved,TRUE,2,0,16,TRUE,Caller 5340,Opened by  180,29-02-2016 09:40,Created by 81,29-02-2016 09:48,Updated by 994,22-03-2016 13:30,Phone,Location 135,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22-03-2016 13:30,27-03-2016 13:59
INC0000372,Closed,FALSE,2,0,17,FALSE,Caller 5340,Opened by  180,29-02-2016 09:40,Created by 81,29-02-2016 09:48,Updated by 908,27-03-2016 13:59,Phone,Location 135,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 231,22-03-2016 13:30,27-03-2016 13:59
INC0000373,New,TRUE,0,0,2,TRUE,Caller 314,Opened by  62,29-02-2016 09:41,Created by 81,29-02-2016 07:17,Updated by 340,29-02-2016 07:27,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,03-03-2016 10:16,08-03-2016 11:00
INC0000374,New,TRUE,1,0,1,TRUE,Caller 314,Opened by  62,29-02-2016 09:41,Created by 81,29-02-2016 07:17,Updated by 133,29-02-2016 09:59,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,03-03-2016 10:16,08-03-2016 11:00
INC0000375,Active,TRUE,1,0,2,TRUE,Caller 314,Opened by  62,29-02-2016 09:41,Created by 81,29-02-2016 07:17,Updated by 755,01-03-2016 14:13,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,03-03-2016 10:16,08-03-2016 11:00
INC0000376,Active,TRUE,1,0,3,TRUE,Caller 314,Opened by  62,29-02-2016 09:41,Created by 81,29-02-2016 07:17,Updated by 533,03-03-2016 10:16,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,03-03-2016 10:16,08-03-2016 11:00
INC0000377,Resolved,TRUE,1,0,4,TRUE,Caller 314,Opened by  62,29-02-2016 09:41,Created by 81,29-02-2016 07:17,Updated by 533,03-03-2016 10:16,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,03-03-2016 10:16,08-03-2016 11:00
INC0000378,Closed,FALSE,1,0,5,TRUE,Caller 314,Opened by  62,29-02-2016 09:41,Created by 81,29-02-2016 07:17,Updated by 908,08-03-2016 11:00,Phone,Location 204,Category 61,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,03-03-2016 10:16,08-03-2016 11:00
INC0000379,Active,TRUE,0,0,0,TRUE,Caller 3763,Opened by  433,29-02-2016 09:41,Created by 62,29-02-2016 07:14,Updated by 265,29-02-2016 07:14,Phone,Location 15,Category 45,Subcategory 220,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 2,Resolved by 184,03-03-2016 09:27,08-03-2016 10:00
INC0000380,Awaiting User Info,TRUE,0,0,1,TRUE,Caller 3763,Opened by  433,29-02-2016 09:41,Created by 62,29-02-2016 07:14,Updated by 804,29-02-2016 09:45,Phone,Location 15,Category 45,Subcategory 220,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 2,Resolved by 184,03-03-2016 09:27,08-03-2016 10:00
INC0000381,Resolved,TRUE,0,0,2,TRUE,Caller 3763,Opened by  433,29-02-2016 09:41,Created by 62,29-02-2016 07:14,Updated by 804,03-03-2016 09:27,Phone,Location 15,Category 45,Subcategory 220,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 2,Resolved by 184,03-03-2016 09:27,08-03-2016 10:00
INC0000382,Closed,FALSE,0,0,3,TRUE,Caller 3763,Opened by  433,29-02-2016 09:41,Created by 62,29-02-2016 07:14,Updated by 908,08-03-2016 10:00,Phone,Location 15,Category 45,Subcategory 220,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,TRUE,FALSE,Do Not Notify,?,?,?,?,code 2,Resolved by 184,03-03-2016 09:27,08-03-2016 10:00
INC0000383,New,TRUE,0,0,0,TRUE,Caller 3957,Opened by  131,29-02-2016 09:42,Created by 62,29-02-2016 09:50,Updated by 265,29-02-2016 09:50,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 135,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 121,03-03-2016 15:18,08-03-2016 16:00
INC0000384,New,TRUE,1,0,1,TRUE,Caller 3957,Opened by  131,29-02-2016 09:42,Created by 62,29-02-2016 09:50,Updated by 750,29-02-2016 11:54,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 135,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 121,03-03-2016 15:18,08-03-2016 16:00
INC0000385,New,TRUE,2,0,2,TRUE,Caller 3957,Opened by  131,29-02-2016 09:42,Created by 62,29-02-2016 09:50,Updated by 213,02-03-2016 13:23,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 121,03-03-2016 15:18,08-03-2016 16:00
INC0000386,Active,TRUE,2,0,3,TRUE,Caller 3957,Opened by  131,29-02-2016 09:42,Created by 62,29-02-2016 09:50,Updated by 241,02-03-2016 16:36,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 121,03-03-2016 15:18,08-03-2016 16:00
INC0000387,Resolved,TRUE,2,0,4,TRUE,Caller 3957,Opened by  131,29-02-2016 09:42,Created by 62,29-02-2016 09:50,Updated by 507,03-03-2016 15:18,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 121,03-03-2016 15:18,08-03-2016 16:00
INC0000388,Closed,FALSE,2,0,5,TRUE,Caller 3957,Opened by  131,29-02-2016 09:42,Created by 62,29-02-2016 09:50,Updated by 908,08-03-2016 16:00,Phone,Location 204,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 121,03-03-2016 15:18,08-03-2016 16:00
INC0000389,New,TRUE,0,0,2,TRUE,Caller 2471,Opened by  501,29-02-2016 09:44,Created by 62,29-02-2016 07:46,Updated by 265,29-02-2016 07:55,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 72,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 180,03-03-2016 08:21,08-03-2016 09:00
INC0000390,New,TRUE,1,0,1,TRUE,Caller 2471,Opened by  501,29-02-2016 09:44,Created by 62,29-02-2016 07:46,Updated by 750,29-02-2016 09:52,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 73,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 180,03-03-2016 08:21,08-03-2016 09:00
INC0000391,Active,TRUE,1,0,2,TRUE,Caller 2471,Opened by  501,29-02-2016 09:44,Created by 62,29-02-2016 07:46,Updated by 755,01-03-2016 14:13,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 180,03-03-2016 08:21,08-03-2016 09:00
INC0000392,Resolved,TRUE,1,0,3,TRUE,Caller 2471,Opened by  501,29-02-2016 09:44,Created by 62,29-02-2016 07:46,Updated by 533,03-03-2016 08:21,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 180,03-03-2016 08:21,08-03-2016 09:00
INC0000393,Closed,FALSE,1,0,4,TRUE,Caller 2471,Opened by  501,29-02-2016 09:44,Created by 62,29-02-2016 07:46,Updated by 908,08-03-2016 09:00,Phone,Location 204,Category 62,Subcategory 192,Symptom 580,?,3 - Low,3 - Low,4 - Low,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 180,03-03-2016 08:21,08-03-2016 09:00
INC0000394,Active,TRUE,0,0,7,TRUE,Caller 5331,Opened by  40,29-02-2016 09:45,Created by 62,29-02-2016 07:46,Updated by 653,29-02-2016 09:27,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29-02-2016 16:17,05-03-2016 17:00
INC0000395,Active,TRUE,0,0,1,TRUE,Caller 5331,Opened by  40,29-02-2016 09:45,Created by 62,29-02-2016 07:46,Updated by 340,29-02-2016 11:45,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29-02-2016 16:17,05-03-2016 17:00
INC0000396,Active,TRUE,0,0,2,TRUE,Caller 5331,Opened by  40,29-02-2016 09:45,Created by 62,29-02-2016 07:46,Updated by 340,29-02-2016 11:56,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29-02-2016 16:17,05-03-2016 17:00
INC0000397,Active,TRUE,0,0,3,TRUE,Caller 5331,Opened by  40,29-02-2016 09:45,Created by 62,29-02-2016 07:46,Updated by 939,29-02-2016 14:55,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29-02-2016 16:17,05-03-2016 17:00
INC0000398,Active,TRUE,0,0,4,TRUE,Caller 5331,Opened by  40,29-02-2016 09:45,Created by 62,29-02-2016 07:46,Updated by 133,29-02-2016 15:25,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29-02-2016 16:17,05-03-2016 17:00
INC0000399,Resolved,TRUE,0,0,5,TRUE,Caller 5331,Opened by  40,29-02-2016 09:45,Created by 62,29-02-2016 07:46,Updated by 133,29-02-2016 15:27,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29-02-2016 16:17,05-03-2016 17:00
INC0000400,Resolved,TRUE,0,0,6,TRUE,Caller 5331,Opened by  40,29-02-2016 09:45,Created by 62,29-02-2016 07:46,Updated by 823,29-02-2016 16:17,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29-02-2016 16:17,05-03-2016 17:00
INC0000401,Closed,FALSE,0,0,7,TRUE,Caller 5331,Opened by  40,29-02-2016 09:45,Created by 62,29-02-2016 07:46,Updated by 908,05-03-2016 17:00,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,TRUE,FALSE,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29-02-2016 16:17,05-03-2016 17:00
INC0000402,New,TRUE,0,0,1,TRUE,Caller 899,Opened by  24,29-02-2016 09:48,Created by 13,29-02-2016 08:18,Updated by 750,29-02-2016 11:10,Phone,Location 51,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29-02-2016 11:03,05-03-2016 12:00
INC0000403,New,TRUE,0,0,1,TRUE,Caller 899,Opened by  24,29-02-2016 09:48,Created by 13,29-02-2016 08:18,Updated by 60,29-02-2016 09:52,Phone,Location 51,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29-02-2016 11:03,05-03-2016 12:00
INC0000404,Resolved,TRUE,0,0,2,TRUE,Caller 899,Opened by  24,29-02-2016 09:48,Created by 13,29-02-2016 08:18,Updated by 60,29-02-2016 11:03,Phone,Location 51,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29-02-2016 11:03,05-03-2016 12:00
INC0000405,Closed,FALSE,0,0,3,TRUE,Caller 899,Opened by  24,29-02-2016 09:48,Created by 13,29-02-2016 08:18,Updated by 908,05-03-2016 12:00,Phone,Location 51,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29-02-2016 11:03,05-03-2016 12:00
INC0000406,New,TRUE,0,0,0,TRUE,Caller 3284,Opened by  131,29-02-2016 09:50,Created by 62,29-02-2016 10:16,Updated by 265,29-02-2016 10:16,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 208,01-03-2016 09:56,06-03-2016 10:00
INC0000407,New,TRUE,0,0,2,TRUE,Caller 3284,Opened by  131,29-02-2016 09:50,Created by 62,29-02-2016 10:16,Updated by 265,29-02-2016 10:18,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 208,01-03-2016 09:56,06-03-2016 10:00
INC0000408,New,TRUE,1,0,3,TRUE,Caller 3284,Opened by  131,29-02-2016 09:50,Created by 62,29-02-2016 10:16,Updated by 723,29-02-2016 17:19,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 208,01-03-2016 09:56,06-03-2016 10:00
INC0000409,New,TRUE,1,0,4,TRUE,Caller 3284,Opened by  131,29-02-2016 09:50,Created by 62,29-02-2016 10:16,Updated by 874,01-03-2016 09:54,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 208,01-03-2016 09:56,06-03-2016 10:00
INC0000410,Resolved,TRUE,1,0,5,TRUE,Caller 3284,Opened by  131,29-02-2016 09:50,Created by 62,29-02-2016 10:16,Updated by 874,01-03-2016 09:56,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 208,01-03-2016 09:56,06-03-2016 10:00
INC0000411,Closed,FALSE,1,0,6,TRUE,Caller 3284,Opened by  131,29-02-2016 09:50,Created by 62,29-02-2016 10:16,Updated by 908,06-03-2016 10:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 208,01-03-2016 09:56,06-03-2016 10:00
INC0000412,Active,TRUE,0,0,0,TRUE,Caller 3868,Opened by  180,29-02-2016 09:51,Created by 81,29-02-2016 09:54,Updated by 340,29-02-2016 09:54,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 113,03-03-2016 11:59,08-03-2016 12:00
INC0000413,Active,TRUE,0,0,1,TRUE,Caller 3868,Opened by  180,29-02-2016 09:51,Created by 81,29-02-2016 09:54,Updated by 340,29-02-2016 10:03,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 113,03-03-2016 11:59,08-03-2016 12:00
INC0000414,Active,TRUE,0,0,3,TRUE,Caller 3868,Opened by  180,29-02-2016 09:51,Created by 81,29-02-2016 09:54,Updated by 340,29-02-2016 10:07,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 113,03-03-2016 11:59,08-03-2016 12:00
INC0000415,Active,TRUE,1,0,4,TRUE,Caller 3868,Opened by  180,29-02-2016 09:51,Created by 81,29-02-2016 09:54,Updated by 340,29-02-2016 10:10,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 113,03-03-2016 11:59,08-03-2016 12:00
INC0000416,Active,TRUE,1,0,5,TRUE,Caller 3868,Opened by  180,29-02-2016 09:51,Created by 81,29-02-2016 09:54,Updated by 465,02-03-2016 09:12,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 113,03-03-2016 11:59,08-03-2016 12:00
INC0000417,Resolved,TRUE,1,0,6,TRUE,Caller 3868,Opened by  180,29-02-2016 09:51,Created by 81,29-02-2016 09:54,Updated by 465,03-03-2016 11:59,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 113,03-03-2016 11:59,08-03-2016 12:00
INC0000418,Closed,FALSE,1,0,7,TRUE,Caller 3868,Opened by  180,29-02-2016 09:51,Created by 81,29-02-2016 09:54,Updated by 908,08-03-2016 12:00,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 113,03-03-2016 11:59,08-03-2016 12:00
INC0000419,Active,TRUE,0,0,0,TRUE,Caller 72,Opened by  40,29-02-2016 09:52,Created by 20,29-02-2016 09:54,Updated by 88,29-02-2016 09:54,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,02-03-2016 14:58,07-03-2016 15:00
INC0000420,Active,TRUE,0,0,2,TRUE,Caller 72,Opened by  40,29-02-2016 09:52,Created by 20,29-02-2016 09:54,Updated by 451,29-02-2016 09:57,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,02-03-2016 14:58,07-03-2016 15:00
INC0000421,Resolved,TRUE,0,0,3,TRUE,Caller 72,Opened by  40,29-02-2016 09:52,Created by 20,29-02-2016 09:54,Updated by 874,02-03-2016 14:58,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,02-03-2016 14:58,07-03-2016 15:00
INC0000422,Closed,FALSE,0,0,4,TRUE,Caller 72,Opened by  40,29-02-2016 09:52,Created by 20,29-02-2016 09:54,Updated by 908,07-03-2016 15:00,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,02-03-2016 14:58,07-03-2016 15:00
INC0000423,New,TRUE,0,0,0,TRUE,Caller 220,Opened by  24,29-02-2016 09:57,Created by 13,29-02-2016 10:02,Updated by 60,29-02-2016 10:02,Phone,Location 55,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,02-03-2016 14:59,07-03-2016 15:00
INC0000424,New,TRUE,0,0,1,TRUE,Caller 220,Opened by  24,29-02-2016 09:57,Created by 13,29-02-2016 10:02,Updated by 451,29-02-2016 10:08,Phone,Location 55,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,02-03-2016 14:59,07-03-2016 15:00
INC0000425,Resolved,TRUE,0,0,2,TRUE,Caller 220,Opened by  24,29-02-2016 09:57,Created by 13,29-02-2016 10:02,Updated by 874,02-03-2016 14:59,Phone,Location 55,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,02-03-2016 14:59,07-03-2016 15:00
INC0000426,Closed,FALSE,0,0,3,TRUE,Caller 220,Opened by  24,29-02-2016 09:57,Created by 13,29-02-2016 10:02,Updated by 908,07-03-2016 15:00,Phone,Location 55,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,02-03-2016 14:59,07-03-2016 15:00
INC0000427,Active,TRUE,0,0,0,TRUE,Caller 926,Opened by  40,29-02-2016 10:00,Created by 20,29-02-2016 10:08,Updated by 88,29-02-2016 10:08,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 125,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14-03-2016 09:49,19-03-2016 10:00
INC0000428,Active,TRUE,0,0,1,TRUE,Caller 926,Opened by  40,29-02-2016 10:00,Created by 20,29-02-2016 10:08,Updated by 133,29-02-2016 10:26,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 125,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14-03-2016 09:49,19-03-2016 10:00
INC0000429,Active,TRUE,1,0,2,TRUE,Caller 926,Opened by  40,29-02-2016 10:00,Created by 20,29-02-2016 10:08,Updated by 336,29-02-2016 13:48,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14-03-2016 09:49,19-03-2016 10:00
INC0000430,Active,TRUE,1,0,4,TRUE,Caller 926,Opened by  40,29-02-2016 10:00,Created by 20,29-02-2016 10:08,Updated by 465,03-03-2016 14:38,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14-03-2016 09:49,19-03-2016 10:00
INC0000431,Active,TRUE,1,0,6,TRUE,Caller 926,Opened by  40,29-02-2016 10:00,Created by 20,29-02-2016 10:08,Updated by 465,08-03-2016 13:32,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14-03-2016 09:49,19-03-2016 10:00
INC0000432,Resolved,TRUE,1,0,8,TRUE,Caller 926,Opened by  40,29-02-2016 10:00,Created by 20,29-02-2016 10:08,Updated by 465,14-03-2016 09:49,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14-03-2016 09:49,19-03-2016 10:00
INC0000433,Closed,FALSE,1,0,9,FALSE,Caller 926,Opened by  40,29-02-2016 10:00,Created by 20,29-02-2016 10:08,Updated by 908,19-03-2016 10:00,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14-03-2016 09:49,19-03-2016 10:00
INC0000434,New,TRUE,0,0,0,TRUE,Caller 4279,Opened by  501,29-02-2016 10:00,Created by 216,29-02-2016 10:04,Updated by 915,29-02-2016 10:04,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 1,Resolved by 208,02-03-2016 15:00,07-03-2016 16:00
INC0000435,New,TRUE,0,0,1,TRUE,Caller 4279,Opened by  501,29-02-2016 10:00,Created by 216,29-02-2016 10:04,Updated by 750,29-02-2016 10:12,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,Problem ID  2,?,?,?,code 1,Resolved by 208,02-03-2016 15:00,07-03-2016 16:00
